Symbol,Date,Open,High,Low,Close,Volume
293480,2018-10-02,27452,35068,27406,30234,19162459
293480,2018-10-04,29595,31830,27634,28000,4121197
293480,2018-10-05,28364,30918,27726,28866,4636814
293480,2018-10-08,28501,29504,27087,27088,1321816
293480,2018-10-10,27178,28136,25446,25720,1259752
293480,2018-10-11,24579,24807,22892,23166,1062452
293480,2018-10-12,23074,24306,22618,23759,864750
293480,2018-10-15,24260,24306,22801,22892,553680
293480,2018-10-16,23485,27315,23485,25993,3528864
293480,2018-10-17,26494,26631,24579,25355,906137
293480,2018-10-18,25446,26084,24716,24899,565881
293480,2018-10-19,25491,26631,24853,25720,1698497
293480,2018-10-22,26130,26175,25537,25948,579583
293480,2018-10-23,25354,25446,23713,23896,623578
293480,2018-10-24,24306,24488,22253,22619,482222
293480,2018-10-25,21113,22253,21068,21889,419281
293480,2018-10-26,22253,22345,20247,20567,350630
293480,2018-10-29,20475,20885,18560,18560,447427
293480,2018-10-30,18240,19380,17465,18971,463683
293480,2018-10-31,19472,21797,18514,20065,1019938
293480,2018-11-01,20384,21387,20156,20430,462349
293480,2018-11-02,20657,21752,20521,21524,452132
293480,2018-11-05,21341,21615,21022,21159,182693
293480,2018-11-06,21569,22481,20977,21615,411437
293480,2018-11-07,22253,22345,21250,21342,290114
293480,2018-11-08,21934,22801,21934,22664,476041
293480,2018-11-09,23211,23986,22071,22072,536776
293480,2018-11-12,21706,22025,20657,20886,210955
293480,2018-11-13,20338,21022,19836,20931,158762
293480,2018-11-14,21341,21524,20566,20795,222665
293480,2018-11-15,20931,21341,20156,20795,153539
293480,2018-11-16,21113,21706,21022,21205,271974
293480,2018-11-19,21341,21706,21250,21661,202864
293480,2018-11-20,21068,21569,20977,21114,183222
293480,2018-11-21,20977,20977,20065,20703,183146
293480,2018-11-22,20794,20977,20156,20156,155727
293480,2018-11-23,20338,20384,19791,19974,124509
293480,2018-11-26,19654,20293,19654,20065,108909
293480,2018-11-27,20247,20931,20019,20293,204750
293480,2018-11-28,20384,20931,20247,20521,144945
293480,2018-11-29,20794,21250,20521,20931,219341
293480,2018-11-30,21113,21889,21022,21798,370869
293480,2018-12-03,22481,23393,22208,22710,581998
293480,2018-12-04,22846,23074,22117,22345,206719
293480,2018-12-05,21752,22983,21661,22938,230872
293480,2018-12-06,22937,22983,22025,22345,190086
293480,2018-12-07,22709,22937,22253,22436,117739
293480,2018-12-10,22162,22755,21889,22208,122786
293480,2018-12-11,22527,22709,21022,21205,150130
293480,2018-12-12,21387,22071,21296,21889,91792
293480,2018-12-13,21889,22345,21478,22072,102714
293480,2018-12-14,21889,22071,21387,21479,98101
293480,2018-12-17,21341,21433,19882,20703,123925
293480,2018-12-18,20338,20840,16416,19837,907529
293480,2018-12-19,20201,20338,19426,19883,168990
293480,2018-12-20,19608,20338,19335,19700,106081
293480,2018-12-21,19608,20429,19472,20339,113017
293480,2018-12-24,20247,20612,20019,20065,71048
293480,2018-12-26,19791,19882,19380,19563,100499
293480,2018-12-27,19973,20338,19836,20065,91744
293480,2018-12-28,20338,20977,20110,20521,110769
293480,2019-01-02,20840,21615,20110,20247,109789
293480,2019-01-03,20110,20566,19426,19746,115206
293480,2019-01-04,19563,20019,19198,19974,131561
293480,2019-01-07,20338,20703,19928,19928,95268
293480,2019-01-08,19973,20156,19563,19563,73858
293480,2019-01-09,19791,20612,19745,20156,97756
293480,2019-01-10,20247,20703,19928,20475,131327
293480,2019-01-11,20794,20977,20566,20749,77864
293480,2019-01-14,20749,20840,20338,20430,57636
293480,2019-01-15,20384,20703,20384,20567,58794
293480,2019-01-16,20566,20703,20293,20521,81150
293480,2019-01-17,20384,20840,20338,20749,85407
293480,2019-01-18,20749,20885,20384,20430,63583
293480,2019-01-21,20429,20475,20065,20202,65150
293480,2019-01-22,20338,20384,20065,20247,44003
293480,2019-01-23,20247,20475,20110,20202,53936
293480,2019-01-24,20201,20566,19928,20293,69414
293480,2019-01-25,20475,21478,20247,20795,199572
293480,2019-01-28,20977,21569,20885,21114,142492
293480,2019-01-29,21068,21250,20657,20977,47924
293480,2019-01-30,20977,21068,20612,20795,50268
293480,2019-01-31,20885,21250,20749,21068,66350
293480,2019-02-01,21433,22390,21296,21524,377050
293480,2019-02-07,22299,22436,21797,21935,221892
293480,2019-02-08,22117,22345,21889,22300,159434
293480,2019-02-11,22208,22618,22162,22391,126901
293480,2019-02-12,22436,22436,22025,22300,69561
293480,2019-02-13,22436,23485,22299,23257,394022
293480,2019-02-14,23667,23895,23120,23440,171374
293480,2019-02-15,23621,25035,23165,24032,497914
293480,2019-02-18,24214,25081,24214,24580,349675
293480,2019-02-19,24853,25446,24214,24762,242638
293480,2019-02-20,24762,24990,24351,24899,123033
293480,2019-02-21,25400,26312,24944,26130,508232
293480,2019-02-22,26312,26768,25446,26267,275922
293480,2019-02-25,26084,26175,24442,24990,355302
293480,2019-02-26,24990,25446,24214,24944,223791
293480,2019-02-27,25081,25719,24807,24990,194343
293480,2019-02-28,25081,25856,24670,24853,362134
293480,2019-03-04,25582,26266,25537,26221,265600
293480,2019-03-05,26449,26586,25081,25628,263008
293480,2019-03-06,25582,25628,24442,24853,231918
293480,2019-03-07,24670,25126,23530,23713,317302
293480,2019-03-08,23439,24123,23393,24078,105488
293480,2019-03-11,25765,26266,24534,24625,361756
293480,2019-03-12,24716,25035,24534,24990,156730
293480,2019-03-13,25081,25172,24306,24534,143863
293480,2019-03-14,24534,24990,24214,24990,138821
293480,2019-03-15,24990,24990,24397,24534,116380
