Symbol,Date,Open,High,Low,Close,Volume
263600,2017-08-28,8450,8700,7825,7925,3529636
263600,2017-08-29,7975,8275,7825,8025,1037240
263600,2017-08-30,8075,8175,7875,7925,713302
263600,2017-08-31,8225,8375,7950,7950,726696
263600,2017-09-01,7975,8075,7875,7900,280479
263600,2017-09-04,7600,7674,7500,7550,295634
263600,2017-09-05,7625,7750,7400,7425,200512
263600,2017-09-06,7424,7575,7250,7250,157906
263600,2017-09-07,7400,7550,7224,7250,150865
263600,2017-09-08,7200,7300,6950,7050,191586
263600,2017-09-11,7125,7325,7025,7325,171016
263600,2017-09-12,7350,7449,7249,7325,186431
263600,2017-09-13,7350,7775,7125,7125,371115
263600,2017-09-14,7149,7175,6825,6875,152945
263600,2017-09-15,6875,6875,6475,6500,257342
263600,2017-09-18,6500,6625,6375,6575,101864
263600,2017-09-19,6600,6700,6450,6575,108852
263600,2017-09-20,6600,6725,6375,6375,115689
263600,2017-09-21,6400,6625,6300,6525,101167
263600,2017-09-22,6425,6600,6275,6425,122992
263600,2017-09-25,6449,6700,6375,6525,106572
263600,2017-09-26,6525,6749,6525,6675,133233
263600,2017-09-27,6750,7175,6675,7000,255098
263600,2017-09-28,7025,7225,6900,6925,90315
263600,2017-09-29,7000,7275,6950,7250,112158
263600,2017-10-10,7375,7400,7125,7125,72852
263600,2017-10-11,7125,7425,7000,7375,109514
263600,2017-10-12,7375,7700,7350,7650,183196
263600,2017-10-13,7750,7750,7150,7350,177946
263600,2017-10-16,7224,7500,6950,7050,109264
263600,2017-10-17,7050,7625,7050,7500,122991
263600,2017-10-18,7525,8275,7525,8100,521745
263600,2017-10-19,8175,8375,7900,8050,195428
263600,2017-10-20,8050,8600,8050,8350,245345
263600,2017-10-23,8375,8425,8000,8300,252328
263600,2017-10-24,8275,8425,8075,8375,119577
263600,2017-10-25,8450,9475,8275,9250,532107
263600,2017-10-26,9200,9600,9150,9300,279395
263600,2017-10-27,9350,10075,9300,9700,310908
263600,2017-10-30,9575,10200,9575,9950,251156
263600,2017-10-31,10100,10100,9300,9775,160512
263600,2017-11-01,9800,10075,9650,9800,104986
263600,2017-11-02,9775,9775,9350,9450,131446
263600,2017-11-03,9450,11125,9450,10200,656958
263600,2017-11-06,10225,10400,9875,10275,181927
263600,2017-11-07,10275,10375,10050,10200,100303
263600,2017-11-08,10275,10275,9525,9750,174151
263600,2017-11-09,10200,10750,9575,9850,223099
263600,2017-11-10,10000,10225,9675,10200,123126
263600,2017-11-13,10200,11000,10050,10900,214022
263600,2017-11-14,11150,11525,10800,11225,161459
