Symbol,Date,Open,High,Low,Close,Volume
029780,2020-06-26,28050,28400,27700,27950,63024
029780,2020-06-29,27400,27600,27100,27150,105552
029780,2020-06-30,27250,27750,27150,27350,116822
029780,2020-07-01,27450,28000,27400,27800,92508
029780,2020-07-02,28200,29000,28000,28700,156010
029780,2020-07-03,28800,28950,28500,28700,65172
029780,2020-07-06,28950,29050,28300,28900,123249
029780,2020-07-07,28950,29150,28250,28300,181711
029780,2020-07-08,28450,28500,28150,28400,96783
029780,2020-07-09,28400,28650,28350,28400,103425
029780,2020-07-10,28500,28550,27950,28000,190985
029780,2020-07-13,28150,28450,28000,28300,97863
029780,2020-07-14,28750,28950,28550,28800,152519
029780,2020-07-15,29000,29150,28650,28700,128980
029780,2020-07-16,28850,29000,28650,28750,100639
029780,2020-07-17,28950,28950,28700,28750,65289
029780,2020-07-20,28750,28800,28400,28550,59245
029780,2020-07-21,28650,28750,28350,28350,216279
029780,2020-07-22,28450,29650,28450,28550,277546
029780,2020-07-23,28600,28650,28200,28300,137291
029780,2020-07-24,28300,28350,27900,28100,88015
029780,2020-07-27,28000,28450,28000,28150,73313
029780,2020-07-28,28100,28700,28000,28050,220003
029780,2020-07-29,28200,28750,28050,28700,229601
029780,2020-07-30,28600,28950,28350,28850,196129
029780,2020-07-31,28650,28900,28200,28300,165178
029780,2020-08-03,28300,28450,28000,28100,152316
029780,2020-08-04,28150,28550,28100,28200,173294
029780,2020-08-05,28250,28350,28150,28300,134065
029780,2020-08-06,28450,28800,28300,28650,191322
029780,2020-08-07,28800,28800,28400,28600,151534
029780,2020-08-10,28400,29450,28350,29250,289188
029780,2020-08-11,29350,29700,29100,29350,213417
029780,2020-08-12,29400,29700,28900,29700,283877
029780,2020-08-13,30000,30550,29500,29950,439032
029780,2020-08-14,30500,30600,29650,30050,234710
029780,2020-08-18,30200,30350,29150,29150,405777
029780,2020-08-19,29700,30100,29500,29900,187959
029780,2020-08-20,29900,30300,28800,28850,297463
029780,2020-08-21,29000,29350,28850,28850,153556
029780,2020-08-24,28850,29350,28500,29350,125106
029780,2020-08-25,29600,29750,29300,29750,146647
029780,2020-08-26,29750,29850,29250,29450,104172
029780,2020-08-27,29300,29450,28500,28900,174804
029780,2020-08-28,29100,29200,28750,29150,149013
029780,2020-08-31,29150,29200,28500,28750,258331
029780,2020-09-01,28650,29000,28600,28850,105561
029780,2020-09-02,28950,29000,28650,28950,100825
029780,2020-09-03,29000,29050,28700,28700,136951
029780,2020-09-04,28300,28600,28100,28600,143834
029780,2020-09-07,29050,29050,28600,28650,134434
029780,2020-09-08,28850,29050,28650,28800,127337
029780,2020-09-09,28650,28700,28400,28650,131588
029780,2020-09-10,28800,28800,28400,28400,188752
029780,2020-09-11,28400,28600,28300,28450,103336
029780,2020-09-14,28450,28950,28400,28850,116563
029780,2020-09-15,28850,29000,28600,29000,110183
029780,2020-09-16,28800,29050,28750,28850,83749
029780,2020-09-17,28900,29000,28550,28750,124712
029780,2020-09-18,28850,28900,28650,28900,112577
029780,2020-09-21,28900,29000,28550,28650,124243
029780,2020-09-22,28750,28750,28300,28400,135279
029780,2020-09-23,28400,28450,28200,28250,130827
029780,2020-09-24,28200,28200,27650,27650,147978
029780,2020-09-25,28100,28100,27700,27700,59510
029780,2020-09-28,27800,28150,27750,27850,59882
029780,2020-09-29,28150,28250,27900,28200,101700
029780,2020-10-05,28500,28750,28250,28650,122059
029780,2020-10-06,28550,28800,28500,28650,58946
029780,2020-10-07,28950,28950,28350,28800,95427
029780,2020-10-08,28900,29200,28800,29100,218704
029780,2020-10-12,29250,29250,28900,29200,120544
029780,2020-10-13,29250,29300,28950,29100,116049
029780,2020-10-14,29000,29050,28750,28800,98931
029780,2020-10-15,28600,29050,28600,29050,88293
029780,2020-10-16,29200,29200,28700,28800,108402
029780,2020-10-19,28900,29300,28900,29250,156290
029780,2020-10-20,29100,29350,29000,29300,115944
029780,2020-10-21,29300,30000,29200,30000,204170
029780,2020-10-22,30000,30050,29650,29650,133066
029780,2020-10-23,29800,30300,29700,30150,199783
029780,2020-10-26,30450,30500,29900,30100,188045
029780,2020-10-27,29750,30150,29500,29700,150386
029780,2020-10-28,29450,30450,29450,30300,164525
029780,2020-10-29,30000,30200,29800,30100,121659
029780,2020-10-30,30300,30400,29250,29400,196842
029780,2020-11-02,29450,31250,29450,31250,385524
029780,2020-11-03,31300,31400,30900,31250,197813
029780,2020-11-04,31350,31400,30950,31150,108808
029780,2020-11-05,31050,31400,30800,31400,118890
029780,2020-11-06,31150,31650,30850,31600,139225
029780,2020-11-09,31700,31850,31500,31850,111066
029780,2020-11-10,32250,32300,31750,32150,221715
029780,2020-11-11,32000,33000,31950,32900,236003
029780,2020-11-12,32600,32800,32050,32250,174950
029780,2020-11-13,32100,32400,31650,32050,147096
029780,2020-11-16,32050,32800,31900,32400,228422
029780,2020-11-17,32050,32450,32000,32100,177790
029780,2020-11-18,32000,32850,32000,32850,183746
029780,2020-11-19,32850,34750,32550,34750,415426
