종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,PCR,PSR
075580,세진중공업,코스피,운수장비,7210,-150,276667311200,2020-11-19,-,7210,42,171.67,2765,2.61,20,0.28,,
002100,경농,코스피,화학,12750,-50,276569812500,2020-11-19,-,12750,254,50.2,8484,1.5,220,1.73,,
005960,동부건설,코스피,건설업,11850,-250,269018984400,2020-11-19,-,11850,2814,4.21,19059,0.62,700,5.91,,
033240,자화전자,코스피,전기전자,15000,150,2.685e+11,2020-11-19,-,15000,,,15564,0.96,0,0,,
002020,코오롱,코스피,금융업,21250,-300,268311552500,2020-11-19,-,21250,,,43841,0.48,500,2.35,,
007690,국도화학,코스피,화학,45500,0,264383028000,2020-11-19,-,45500,6219,7.32,88911,0.51,1500,3.3,,
029530,신도리코,코스피,전기전자,26150,-600,263592758350,2020-11-19,-,26150,1473,17.75,86372,0.3,1000,3.82,,
006840,AK홀딩스,코스피,금융업,19850,-600,262964085850,2020-11-19,-,19850,2168,9.16,62448,0.32,750,3.78,,
306200,세아제강,코스피,철강금속,92300,-2700,261790490000,2020-11-19,-,92300,8768,10.53,201388,0.46,2000,2.17,,
001130,대한제분,코스피,음식료품,154500,-500,2.61105e+11,2020-11-19,-,154500,10196,15.15,449614,0.34,2000,1.29,,
002150,도화엔지니어링,코스피,서비스업,7710,20,259981200000,2020-11-19,-,7710,519,14.86,7490,1.03,250,3.24,,
317400,자이에스앤디,코스피,서비스업,9690,20,259522618800,2020-11-19,-,9690,677,14.31,5419,1.79,100,1.03,,
002810,삼영무역,코스피,유통업,14050,50,259460619400,2020-11-19,-,14050,1987,7.07,19563,0.72,350,2.49,,
005390,신성통상,코스피,유통업,1795,-10,257956560050,2020-11-19,-,1795,36,49.86,1606,1.12,0,0,,
183190,아세아시멘트,코스피,비금속광물,66200,-700,257902555800,2020-11-19,-,66200,7159,9.25,204892,0.32,1500,2.27,,
094280,효성ITX,코스피,서비스업,22150,950,256014130000,2020-11-19,-,22150,899,24.64,4162,5.32,500,2.26,,
025000,KPX케미칼,코스피,화학,52000,-200,2.5168e+11,2020-11-19,-,52000,8571,6.07,96367,0.54,2500,4.81,,
104700,한국철강,코스피,철강금속,5460,290,2.51433e+11,2020-11-19,-,5460,415,13.16,15742,0.35,200,3.66,,
214390,경보제약,코스피,의약품,10450,300,249826687000,2020-11-19,-,10450,221,47.29,6239,1.67,100,0.96,,
015860,일진홀딩스,코스피,금융업,5060,-30,249698263980,2020-11-19,-,5060,274,18.47,5815,0.87,100,1.98,,
037710,광주신세계,코스피,유통업,155500,-2500,2.488e+11,2020-11-19,-,155500,29953,5.19,413244,0.38,3500,2.25,,
101060,SBS미디어홀딩스,코스피,서비스업,1775,5,248315737250,2020-11-19,-,1775,,,4162,0.43,0,0,,
000430,대원강업,코스피,운수장비,3990,-5,2.4738e+11,2020-11-19,-,3990,258,15.47,7743,0.52,115,2.88,,
136490,선진,코스피,음식료품,10400,0,247307881600,2020-11-19,-,10400,899,11.57,13439,0.77,50,0.48,,
001390,KG케미칼,코스피,화학,19000,0,247251408000,2020-11-19,-,19000,7691,2.47,26210,0.72,350,1.84,,
092220,KEC,코스피,전기전자,2095,-15,244501039300,2020-11-19,-,2095,,,1782,1.18,0,0,,
016450,한세예스24홀딩스,코스피,섬유의복,6110,-30,2.444e+11,2020-11-19,-,6110,513,11.91,6786,0.9,250,4.09,,
006490,인스코비,코스피,통신업,2415,-30,241413477795,2020-11-19,-,2415,,,260,9.29,0,0,,
101530,해태제과식품,코스피,음식료품,8290,-50,241378454380,2020-11-19,-,8290,,,8359,0.99,150,1.81,,
007340,디티알오토모티브,코스피,전기전자,24050,-400,240355820250,2020-11-19,-,24050,7539,3.19,60240,0.4,1500,6.24,,
044450,KSS해운,코스피,운수창고업,10350,-50,239973858000,2020-11-19,-,10350,1034,10.01,12026,0.86,270,2.61,,
068290,삼성출판사,코스피,서비스업,23950,400,2.395e+11,2020-11-19,-,23950,487,49.18,9069,2.64,100,0.42,,
001270,부국증권,코스피,금융업,23050,50,239025872300,2020-11-19,-,23050,3070,7.51,36295,0.64,1200,5.21,,
001940,KISCO홀딩스,코스피,철강금속,12850,0,237421483000,2020-11-19,-,12850,2909,4.42,44246,0.29,280,2.18,,
036530,S&T홀딩스,코스피,금융업,14550,-300,237221541300,2020-11-19,-,14550,4072,3.57,46992,0.31,500,3.44,,
229640,LS전선아시아,코스피,금융업,7640,-130,233974075560,2020-11-19,-,7640,523,14.61,4591,1.66,180,2.36,,
033530,세종공업,코스피,운수장비,8420,-130,233782108320,2020-11-19,-,8420,257,32.76,16554,0.51,50,0.59,,
004380,삼익THK,코스피,기계,11100,250,2.331e+11,2020-11-19,-,11100,158,70.25,8969,1.24,150,1.35,,
016590,신대양제지,코스피,종이목재,57300,1700,230906508600,2020-11-19,-,57300,13849,4.14,103836,0.55,625,1.09,,
001360,삼성제약,코스피,의약품,3750,10,230811423750,2020-11-19,-,3750,118,31.78,2421,1.55,0,0,,
001570,금양,코스피,화학,5220,-70,229931264700,2020-11-19,-,5220,,,1535,3.4,0,0,,
003560,IHQ,코스피,서비스업,1565,30,228858945620,2020-11-19,-,1565,,,933,1.68,0,0,,
144620,코오롱머티리얼,코스피,화학,3325,-45,228289961375,2020-11-19,-,3325,,,1028,3.23,0,0,,
063160,종근당바이오,코스피,의약품,41200,300,226021634400,2020-11-19,-,41200,2280,18.07,28890,1.43,200,0.49,,
002900,동양물산,코스피,기계,1770,-15,223028159700,2020-11-19,-,1770,61,29.02,882,2.01,0,0,,
084010,대한제강,코스피,철강금속,9000,200,221820606000,2020-11-19,-,9000,1340,6.72,18665,0.48,200,2.22,,
123690,한국화장품,코스피,유통업,13750,-250,2.20935e+11,2020-11-19,-,13750,,,2190,6.28,0,0,,
005420,코스모화학,코스피,화학,8450,-170,220636471250,2020-11-19,-,8450,,,5351,1.58,0,0,,
005720,넥센,코스피,화학,4120,-25,220601185240,2020-11-19,-,4120,1055,3.91,18028,0.23,80,1.94,,
095570,AJ네트웍스,코스피,서비스업,4635,-65,217021337325,2020-11-19,-,4635,982,4.72,6802,0.68,300,6.47,,
005810,풍산홀딩스,코스피,금융업,27600,-400,216250609200,2020-11-19,-,27600,3696,7.47,90941,0.3,1400,5.07,,
298690,에어부산,코스피,운수창고업,4150,-200,216090500000,2020-11-19,-,4150,,,1862,2.23,0,0,,
008060,대덕,코스피,전기전자,6370,-100,215880255500,2020-11-19,-,6370,976,6.53,12786,0.5,300,4.71,,
031440,신세계푸드,코스피,서비스업,55700,-500,215697136000,2020-11-19,-,55700,1124,49.56,81369,0.68,750,1.35,,
000390,삼화페인트,코스피,화학,8150,-500,215475820650,2020-11-19,-,8150,167,48.8,10625,0.77,125,1.53,,
035510,신세계 I&C,코스피,서비스업,125000,-1000,2.15e+11,2020-11-19,-,125000,6512,19.2,115835,1.08,2000,1.6,,
003120,일성신약,코스피,의약품,80000,-800,2.128e+11,2020-11-19,-,80000,4859,16.46,129883,0.62,750,0.94,,
017180,명문제약,코스피,의약품,6250,90,212209087500,2020-11-19,-,6250,,,2912,2.15,0,0,,
013580,계룡건설,코스피,건설업,23650,-700,211215950550,2020-11-19,-,23650,8363,2.83,50766,0.47,600,2.54,,
015360,예스코홀딩스,코스피,금융업,35050,-350,2.103e+11,2020-11-19,-,35050,4611,7.6,91813,0.38,1750,4.99,,
248170,샘표식품,코스피,음식료품,45750,-800,208999084500,2020-11-19,-,45750,5872,7.79,34375,1.33,200,0.44,,
078520,에이블씨엔씨,코스피,화학,7660,-40,207076295940,2020-11-19,-,7660,,,9140,0.84,0,0,,
004310,현대약품,코스피,의약품,6450,0,2.064e+11,2020-11-19,-,6450,42,153.57,2737,2.36,45,0.7,,
001530,DI동일,코스피,유통업,83400,-1300,205631790600,2020-11-19,-,83400,6888,12.11,199541,0.42,1500,1.8,,
070960,용평리조트,코스피,서비스업,4240,-65,204085331920,2020-11-19,-,4240,,,8222,0.52,0,0,,
009580,무림P&P,코스피,종이목재,3240,-15,202073369760,2020-11-19,-,3240,162,20,9842,0.33,175,5.4,,
008700,아남전자,코스피,전기전자,2615,200,201681404300,2020-11-19,-,2615,12,217.92,748,3.5,0,0,,
011760,현대상사,코스피,유통업,15200,50,201080283200,2020-11-19,-,15200,1292,11.76,25722,0.59,600,3.95,,
003030,세아제강지주,코스피,금융업,48350,-600,200249115950,2020-11-19,-,48350,,,232984,0.21,1500,3.1,,
308170,센트랄모텍,코스피,운수장비,23200,200,1.99752e+11,2020-11-19,-,23200,782,29.67,11636,1.99,0,0,,
012690,모나리자,코스피,종이목재,5420,-10,198216202100,2020-11-19,-,5420,66,82.12,1781,3.04,50,0.92,,
003920,남양유업,코스피,음식료품,273000,0,1.9656e+11,2020-11-19,-,273000,34527,7.91,1028846,0.27,1000,0.37,,
089470,HDC현대EP,코스피,화학,6080,10,1.93952e+11,2020-11-19,-,6080,445,13.66,8886,0.68,120,1.97,,
016610,DB금융투자,코스피,금융업,4530,25,192282142170,2020-11-19,-,4530,1172,3.87,16484,0.27,250,5.52,,
093230,이아이디,코스피,유통업,346,-14,191456519532,2020-11-19,-,346,1,346,251,1.38,0,0,,
001070,대한방직,코스피,섬유의복,36000,0,1.908e+11,2020-11-19,-,36000,,,23893,1.51,0,0,,
001790,대한제당,코스피,음식료품,21250,350,190605232500,2020-11-19,-,21250,1717,12.38,48261,0.44,675,3.18,,
002720,국제약품,코스피,의약품,10350,0,190445382000,2020-11-19,-,10350,,,3311,3.13,0,0,,
002170,삼양통상,코스피,기타제조,63300,-700,1.899e+11,2020-11-19,-,63300,15112,4.19,109582,0.58,1000,1.58,,
004360,세방,코스피,운수창고업,9800,50,189225162000,2020-11-19,-,9800,240,40.83,35497,0.28,175,1.79,,
000970,한국주철관,코스피,철강금속,8290,-100,189016145000,2020-11-19,-,8290,585,14.17,11819,0.7,200,2.41,,
004720,우리들제약,코스피,의약품,12800,300,188325542400,2020-11-19,-,12800,26,492.31,4801,2.67,0,0,,
011150,CJ씨푸드,코스피,음식료품,5240,-100,188277250520,2020-11-19,-,5240,51,102.75,1781,2.94,0,0,,
102260,동성코퍼레이션,코스피,서비스업,4270,-25,187850161240,2020-11-19,-,4270,128,33.36,6198,0.69,200,4.68,,
028100,동아지질,코스피,건설업,16100,350,1.8515e+11,2020-11-19,-,16100,1686,9.55,16860,0.95,200,1.24,,
002030,아세아,코스피,서비스업,84100,0,184265118400,2020-11-19,-,84100,25353,3.32,354657,0.24,1750,2.08,,
030210,KTB투자증권,코스피,금융업,3050,-15,183957980600,2020-11-19,-,3050,681,4.48,8098,0.38,150,4.92,,
003570,S&T중공업,코스피,운수장비,5480,-70,182224779560,2020-11-19,-,5480,622,8.81,18558,0.3,300,5.47,,
033920,무학,코스피,음식료품,6380,-100,1.8183e+11,2020-11-19,-,6380,849,7.51,18067,0.35,0,0,,
003350,한국화장품제조,코스피,화학,40050,-650,181506600000,2020-11-19,-,40050,,,10597,3.78,100,0.25,,
025750,한솔홈데코,코스피,종이목재,2235,65,180063108015,2020-11-19,-,2235,,,1914,1.17,0,0,,
003200,일신방직,코스피,섬유의복,74900,-500,1.7976e+11,2020-11-19,-,74900,3084,24.29,293218,0.26,1500,2,,
047400,유니온머티리얼,코스피,비금속광물,4260,10,1.7892e+11,2020-11-19,-,4260,57,74.74,2045,2.08,50,1.17,,
000540,흥국화재,코스피,금융업,2765,-20,177630913425,2020-11-19,-,2765,510,5.42,10926,0.25,0,0,,
005680,삼영전자,코스피,전기전자,8870,-60,1.774e+11,2020-11-19,-,8870,428,20.72,24220,0.37,250,2.82,,
036580,팜스코,코스피,음식료품,4810,-35,176661405830,2020-11-19,-,4810,,,7977,0.6,50,1.04,,
091090,세원셀론텍,코스피,기계,2790,50,174195075690,2020-11-19,-,2790,,,2896,0.96,0,0,,
000680,LS네트웍스,코스피,유통업,2200,-30,173366635200,2020-11-19,-,2200,,,6590,0.33,0,0,,
001460,BYC,코스피,섬유의복,276000,2500,172393740000,2020-11-19,-,276000,33265,8.3,517079,0.53,1100,0.4,,
082740,HSD엔진,코스피,기계,5220,-150,171984081240,2020-11-19,-,5220,,,5722,0.91,0,0,,
003580,넥스트사이언스,코스피,광업,5280,0,171526116960,2020-11-19,-,5280,,,2692,1.96,0,0,,
004960,한신공영,코스피,건설업,14800,-250,171246389600,2020-11-19,-,14800,6212,2.38,43693,0.34,350,2.36,,
004980,성신양회,코스피,비금속광물,6980,-10,171122189540,2020-11-19,-,6980,700,9.97,15851,0.44,150,2.15,,
214420,토니모리,코스피,화학,9700,-150,1.71108e+11,2020-11-19,-,9700,,,5600,1.73,0,0,,
118000,우리들휴브레인,코스피,유통업,3390,45,170854077870,2020-11-19,-,3390,,,1020,3.32,0,0,,
138490,코오롱플라스틱,코스피,화학,4490,215,1.7062e+11,2020-11-19,-,4490,143,31.4,5200,0.86,70,1.56,,
004270,남성,코스피,유통업,4675,375,169291848000,2020-11-19,-,4675,,,2379,1.97,25,0.53,,
023800,인지컨트롤스,코스피,운수장비,11150,400,169035427200,2020-11-19,-,11150,,,11832,0.94,100,0.9,,
002630,오리엔트바이오,코스피,의약품,1415,-20,167776501890,2020-11-19,-,1415,,,510,2.77,0,0,,
004890,동일산업,코스피,철강금속,68700,100,166612270500,2020-11-19,-,68700,1726,39.8,145886,0.47,750,1.09,,
007660,이수페타시스,코스피,전기전자,4010,0,165486275980,2020-11-19,-,4010,,,1842,2.18,60,1.5,,
004540,깨끗한나라,코스피,종이목재,4420,75,164603863060,2020-11-19,-,4420,,,4260,1.04,0,0,,
044820,코스맥스비티아이,코스피,금융업,17100,-850,164227049100,2020-11-19,-,17100,42,407.14,30613,0.56,250,1.46,,
015890,태경산업,코스피,화학,5610,30,163973287500,2020-11-19,-,5610,1023,5.48,8089,0.69,370,6.6,,
002760,보락,코스피,화학,2700,-50,1.6173e+11,2020-11-19,-,2700,11,245.45,734,3.68,5,0.19,,
107590,미원홀딩스,코스피,금융업,69500,-600,1.6124e+11,2020-11-19,-,69500,6591,10.54,62937,1.1,400,0.58,,
004830,덕성,코스피,화학,10250,880,1.6072e+11,2020-11-19,-,10250,10,1025,3690,2.78,20,0.2,,
039570,HDC아이콘트롤스,코스피,건설업,9720,-90,159991200000,2020-11-19,-,9720,,,10245,0.95,350,3.6,,
017550,수산중공업,코스피,기계,2960,-10,159796082480,2020-11-19,-,2960,3,986.67,1859,1.59,10,0.34,,
000490,대동공업,코스피,기계,6710,-120,159216289100,2020-11-19,-,6710,150,44.73,9019,0.74,60,0.89,,
015590,큐로,코스피,기계,696,11,158139300048,2020-11-19,-,696,17,40.94,451,1.54,0,0,,
020120,키다리스튜디오,코스피,서비스업,8530,-50,157853544230,2020-11-19,-,8530,139,61.37,1213,7.03,0,0,,
009160,SIMPAC,코스피,기계,2410,-5,157685133560,2020-11-19,-,2410,157,15.35,6743,0.36,60,2.49,,
007160,사조산업,코스피,어업,31450,350,1.5725e+11,2020-11-19,-,31450,,,79920,0.39,150,0.48,,
083420,그린케미칼,코스피,화학,6500,310,1.56e+11,2020-11-19,-,6500,236,27.54,4521,1.44,170,2.62,,
100250,진양홀딩스,코스피,화학,2775,5,155109435300,2020-11-19,-,2775,276,10.05,5507,0.5,170,6.13,,
002460,화성산업,코스피,건설업,12450,0,155012460000,2020-11-19,-,12450,634,19.64,29797,0.42,500,4.02,,
005320,국동,코스피,유통업,3990,230,154812582540,2020-11-19,-,3990,,,2337,1.71,0,0,,
102280,쌍방울,코스피,섬유의복,643,-9,153908240161,2020-11-19,-,643,,,1083,0.59,0,0,,
090350,노루페인트,코스피,화학,7690,-140,1.538e+11,2020-11-19,-,7690,923,8.33,15754,0.49,275,3.58,,
007110,일신석재,코스피,유통업,1985,-15,153751370850,2020-11-19,-,1985,12,165.42,671,2.96,0,0,,
055490,테이팩스,코스피,화학,32450,-600,153087742500,2020-11-19,-,32450,1617,20.07,21349,1.52,0,0,,
077970,STX엔진,코스피,기계,6630,-80,152549033520,2020-11-19,-,6630,737,9,8586,0.77,0,0,,
001250,GS글로벌,코스피,유통업,1840,-10,151862125760,2020-11-19,-,1840,,,4351,0.42,0,0,,
004970,신라교역,코스피,어업,9430,0,1.5088e+11,2020-11-19,-,9430,645,14.62,32378,0.29,500,5.3,,
117580,대성에너지,코스피,전기가스업,5470,-10,1.50425e+11,2020-11-19,-,5470,474,11.54,11145,0.49,250,4.57,,
001340,백광산업,코스피,화학,3345,45,150252071415,2020-11-19,-,3345,373,8.97,3726,0.9,75,2.24,,
013870,지엠비코리아,코스피,운수장비,7740,-90,147619447200,2020-11-19,-,7740,143,54.13,11858,0.65,30,0.39,,
004770,써니전자,코스피,전기전자,4230,-90,147394396530,2020-11-19,-,4230,20,211.5,1598,2.65,0,0,,
014790,한라,코스피,건설업,3790,-30,147336030180,2020-11-19,-,3790,28,135.36,5322,0.71,0,0,,
143210,핸즈코퍼레이션,코스피,운수장비,6700,-30,146483895600,2020-11-19,-,6700,320,20.94,14807,0.45,130,1.94,,
006890,태경케미컬,코스피,화학,12600,-50,1.4616e+11,2020-11-19,-,12600,858,14.69,10215,1.23,150,1.19,,
000520,삼일제약,코스피,의약품,21750,100,145613988000,2020-11-19,-,21750,129,168.6,9580,2.27,150,0.69,,
013520,화승알앤에이,코스피,운수장비,2105,10,145339461875,2020-11-19,-,2105,376,5.6,4046,0.52,25,1.19,,
004150,한솔홀딩스,코스피,금융업,3430,10,144089419110,2020-11-19,-,3430,602,5.7,9195,0.37,0,0,,
006380,카프로,코스피,화학,3600,-50,1.44e+11,2020-11-19,-,3600,,,4613,0.78,0,0,,
003960,사조대림,코스피,음식료품,15650,50,143423908550,2020-11-19,-,15650,12182,1.28,34643,0.45,150,0.96,,
021050,서원,코스피,철강금속,3015,-75,143135888850,2020-11-19,-,3015,67,45,2159,1.4,10,0.33,,
000700,유수홀딩스,코스피,서비스업,5460,-30,142188293520,2020-11-19,-,5460,163,33.5,8702,0.63,0,0,,
119650,KC코트렐,코스피,기계,10850,150,1.4105e+11,2020-11-19,-,10850,149,72.82,5805,1.87,30,0.28,,
128820,대성산업,코스피,유통업,3105,-35,140456159190,2020-11-19,-,3105,,,9118,0.34,0,0,,
163560,동일고무벨트,코스피,화학,10250,0,139912500000,2020-11-19,-,10250,607,16.89,14185,0.72,100,0.98,,
023450,동남합성,코스피,화학,38600,400,1.39346e+11,2020-11-19,-,38600,4926,7.84,20576,1.88,200,0.52,,
012030,DB,코스피,서비스업,688,-1,138407665904,2020-11-19,-,688,23,29.91,1049,0.66,0,0,,
004840,DRB동일,코스피,금융업,6940,-40,138314200000,2020-11-19,-,6940,461,15.05,17771,0.39,100,1.44,,
024090,디씨엠,코스피,철강금속,11800,0,1.3806e+11,2020-11-19,-,11800,2385,4.95,14933,0.79,500,4.24,,
091810,티웨이항공,코스피,운수창고업,2935,-65,137871073220,2020-11-19,-,2935,,,2357,1.25,0,0,,
007210,벽산,코스피,비금속광물,2005,-30,137462800000,2020-11-19,-,2005,,,3390,0.59,0,0,,
009320,대우부품,코스피,운수장비,2880,-20,137221560000,2020-11-19,-,2880,,,775,3.72,0,0,,
134380,미원화학,코스피,화학,61900,0,136134689200,2020-11-19,-,61900,6719,9.21,46438,1.33,1000,1.62,,
027740,마니커,코스피,음식료품,684,-2,135755254296,2020-11-19,-,684,,,522,1.31,0,0,,
000180,성창기업지주,코스피,서비스업,1945,-50,135666862000,2020-11-19,-,1945,,,7529,0.26,0,0,,
007540,샘표,코스피,금융업,47000,-350,135162600000,2020-11-19,-,47000,5441,8.64,56153,0.84,200,0.43,,
074610,이엔플러스,코스피,기계,3295,-20,134991382135,2020-11-19,-,3295,,,1232,2.67,0,0,,
003460,유화증권,코스피,금융업,2380,-20,134951747700,2020-11-19,-,2380,99,24.04,6180,0.39,120,5.04,,
017900,광전자,코스피,전기전자,2325,-35,134719248975,2020-11-19,-,2325,66,35.23,3805,0.61,50,2.15,,
282690,동아타이어,코스피,화학,9790,160,134446216850,2020-11-19,-,9790,1799,5.44,25988,0.38,500,5.11,,
005740,크라운해태홀딩스,코스피,금융업,9040,10,134220016880,2020-11-19,-,9040,,,17087,0.53,100,1.11,,
002410,범양건영,코스피,건설업,5400,-200,134092702800,2020-11-19,-,5400,794,6.8,2819,1.92,0,0,,
014160,대영포장,코스피,종이목재,1235,-35,133867268015,2020-11-19,-,1235,100,12.35,1389,0.89,0,0,,
004440,삼일씨엔에스,코스피,비금속광물,10500,-50,133685443500,2020-11-19,-,10500,211,49.76,21895,0.48,38,0.36,,
002700,신일전자,코스피,유통업,1870,-10,132858864270,2020-11-19,-,1870,61,30.66,978,1.91,20,1.07,,
200880,서연이화,코스피,운수장비,4895,5,132304199115,2020-11-19,-,4895,,,22608,0.22,100,2.04,,
003830,대한화섬,코스피,화학,99500,-2500,1.32136e+11,2020-11-19,-,99500,20048,4.96,401661,0.25,410,0.41,,
008970,동양철관,코스피,철강금속,1110,5,131962671900,2020-11-19,-,1110,15,74,671,1.65,0,0,,
014710,사조씨푸드,코스피,음식료품,7660,-40,131894039380,2020-11-19,-,7660,,,11862,0.65,0,0,,
011390,부산산업,코스피,비금속광물,124500,1500,1.31472e+11,2020-11-19,-,124500,3684,33.79,52812,2.36,250,0.2,,
003160,디아이,코스피,의료정밀,4130,40,130081722050,2020-11-19,-,4130,23,179.57,4256,0.97,50,1.21,,
120030,조선선재,코스피,기계,103000,-4000,129538053000,2020-11-19,-,103000,11834,8.7,87844,1.17,1500,1.46,,
008040,사조동아원,코스피,음식료품,917,-16,129429598200,2020-11-19,-,917,7,131,1394,0.66,0,0,,
002450,삼익악기,코스피,기타제조,1420,-5,128553899300,2020-11-19,-,1420,163,8.71,2478,0.57,50,3.52,,
030790,비케이탑스,코스피,서비스업,10200,1700,127504294200,2020-11-19,-,10200,,,6679,1.53,0,0,,
000890,보해양조,코스피,음식료품,1000,-40,127449373000,2020-11-19,-,1000,,,635,1.57,0,0,,
000320,노루홀딩스,코스피,금융업,9580,-120,127329226580,2020-11-19,-,9580,439,21.82,27108,0.35,400,4.18,,
011500,한농화성,코스피,화학,8100,30,126660040200,2020-11-19,-,8100,652,12.42,7692,1.05,150,1.85,,
004060,SG세계물산,코스피,유통업,622,-21,125908325120,2020-11-19,-,622,48,12.96,1012,0.61,0,0,,
004560,현대비앤지스틸,코스피,철강금속,8330,110,125606495630,2020-11-19,-,8330,1433,5.81,26531,0.31,100,1.2,,
035150,백산,코스피,화학,5180,-30,1.25356e+11,2020-11-19,-,5180,288,17.99,5853,0.89,100,1.93,,
130660,한전산업,코스피,서비스업,3805,5,1.24043e+11,2020-11-19,-,3805,530,7.18,2632,1.45,227,5.97,,
009460,한창제지,코스피,종이목재,2075,-20,123810033450,2020-11-19,-,2075,125,16.6,1440,1.44,20,0.96,,
020760,일진디스플,코스피,전기전자,4355,-5,123309386200,2020-11-19,-,4355,,,1777,2.45,0,0,,
009470,삼화전기,코스피,전기전자,18500,0,122355670000,2020-11-19,-,18500,460,40.22,6665,2.78,100,0.54,,
011810,STX,코스피,유통업,6200,-350,122306792400,2020-11-19,-,6200,,,2864,2.16,0,0,,
001750,한양증권,코스피,금융업,9600,-80,122193926400,2020-11-19,-,9600,1726,5.56,22236,0.43,350,3.65,,
210540,디와이파워,코스피,기계,11000,50,121458788000,2020-11-19,-,11000,1729,6.36,15129,0.73,200,1.82,,
006370,대구백화점,코스피,유통업,11150,1100,120660962650,2020-11-19,-,11150,,,25376,0.44,100,0.9,,
067830,세이브존I&C,코스피,유통업,2935,-40,120455026825,2020-11-19,-,2935,590,4.97,10914,0.27,30,1.02,,
003480,한진중공업홀딩스,코스피,전기가스업,4075,-115,120333983900,2020-11-19,-,4075,1160,3.51,11298,0.36,0,0,,
009270,신원,코스피,섬유의복,1410,0,119909923590,2020-11-19,-,1410,19,74.21,2373,0.59,0,0,,
012280,영화금속,코스피,운수장비,2240,-185,119603691200,2020-11-19,-,2240,6,373.33,1556,1.44,0,0,,
013570,디와이,코스피,금융업,4540,-30,119491133820,2020-11-19,-,4540,646,7.03,13449,0.34,150,3.3,,
005430,한국공항,코스피,운수창고업,37450,-250,118579994750,2020-11-19,-,37450,5318,7.04,102021,0.37,1000,2.67,,
014280,금강공업,코스피,철강금속,4495,-40,117587190735,2020-11-19,-,4495,,,10865,0.41,80,1.78,,
014530,극동유화,코스피,화학,3370,-30,117509945400,2020-11-19,-,3370,422,7.99,4825,0.7,160,4.75,,
103590,일진전기,코스피,전기전자,3150,30,116803228500,2020-11-19,-,3150,97,32.47,8191,0.38,0,0,,
005360,모나미,코스피,유통업,6180,10,116785357260,2020-11-19,-,6180,,,3873,1.6,70,1.13,,
004250,NPC,코스피,화학,3175,40,1.16586e+11,2020-11-19,-,3175,343,9.26,6745,0.47,100,3.15,,
100840,S&TC,코스피,기계,15500,0,116354020500,2020-11-19,-,15500,2148,7.22,32631,0.48,800,5.16,,
000860,강남제비스코,코스피,화학,17850,-250,1.16025e+11,2020-11-19,-,17850,2250,7.93,81019,0.22,500,2.8,,
078000,텔코웨어,코스피,서비스업,11950,0,115947336700,2020-11-19,-,11950,761,15.7,11450,1.04,550,4.6,,
034590,인천도시가스,코스피,전기가스업,26150,150,114399817100,2020-11-19,-,26150,2598,10.07,42280,0.62,1250,4.78,,
004080,신흥,코스피,유통업,11800,-500,1.1328e+11,2020-11-19,-,11800,214,55.14,9162,1.29,200,1.69,,
009070,KCTC,코스피,운수창고업,3755,-135,1.1265e+11,2020-11-19,-,3755,239,15.71,6409,0.59,45,1.2,,
003650,미창석유,코스피,화학,64700,0,112556778400,2020-11-19,-,64700,11366,5.69,148274,0.44,2000,3.09,,
009440,KC그린홀딩스,코스피,금융업,4950,-90,111053151000,2020-11-19,-,4950,369,13.41,7996,0.62,60,1.21,,
071970,STX중공업,코스피,기계,3890,-65,110343646640,2020-11-19,-,3890,,,4813,0.81,0,0,,
012800,대창,코스피,철강금속,1210,-20,110280003790,2020-11-19,-,1210,66,18.33,2023,0.6,10,0.83,,
267290,경동도시가스,코스피,전기가스업,18700,-100,110244092200,2020-11-19,-,18700,4167,4.49,57537,0.33,875,4.68,,
012200,계양전기,코스피,기계,3375,45,1.10025e+11,2020-11-19,-,3375,4,843.75,5425,0.62,35,1.04,,
134790,시디즈,코스피,기타제조,55000,-1600,1.1e+11,2020-11-19,-,55000,4655,11.82,16020,3.43,300,0.55,,
006220,제주은행,코스피,금융업,3400,-25,109237831600,2020-11-19,-,3400,796,4.27,15491,0.22,100,2.94,,
105840,우진,코스피,의료정밀,5400,30,109092063600,2020-11-19,-,5400,,,5704,0.95,100,1.85,,
012160,영흥,코스피,철강금속,1270,-50,108999666430,2020-11-19,-,1270,20,63.5,1937,0.66,30,2.36,,
264900,크라운제과,코스피,음식료품,8670,10,108581779500,2020-11-19,-,8670,1425,6.08,10682,0.81,250,2.88,,
092440,기신정기,코스피,기계,3655,-20,1.06726e+11,2020-11-19,-,3655,298,12.27,8125,0.45,150,4.1,,
000230,일동홀딩스,코스피,의약품,9150,0,105594660000,2020-11-19,-,9150,,,11931,0.77,100,1.09,,
031820,콤텍시스템,코스피,서비스업,1555,15,105509029630,2020-11-19,-,1555,20,77.75,1398,1.11,0,0,,
053690,한미글로벌,코스피,서비스업,9600,-400,105192480000,2020-11-19,-,9600,2222,4.32,10777,0.89,200,2.08,,
000220,유유제약,코스피,의약품,14550,-150,103855179150,2020-11-19,-,14550,756,19.25,11570,1.26,210,1.44,,
007280,한국특수형강,코스피,철강금속,1945,15,103556615820,2020-11-19,-,1945,,,2085,0.93,0,0,,
010820,퍼스텍,코스피,기계,2145,-5,103091831700,2020-11-19,-,2145,,,583,3.68,0,0,,
