Symbol,Date,Open,High,Low,Close,Volume
004890,2020-06-26,58800,58800,58000,58100,1086
004890,2020-06-29,57300,57800,57000,57400,2039
004890,2020-06-30,57200,57900,57200,57600,836
004890,2020-07-01,57200,58000,57200,57900,476
004890,2020-07-02,57900,57900,57500,57900,825
004890,2020-07-03,58000,59500,57600,59400,2389
004890,2020-07-06,59000,59200,58200,59000,1450
004890,2020-07-07,59500,60200,59000,59700,1796
004890,2020-07-08,59700,60300,59400,60100,1666
004890,2020-07-09,59000,60900,59000,60600,4126
004890,2020-07-10,61000,62700,60100,62500,9415
004890,2020-07-13,62500,63300,61500,63100,1785
004890,2020-07-14,63000,64800,62600,64800,6183
004890,2020-07-15,65400,65900,63500,64400,6964
004890,2020-07-16,65500,65500,63500,64200,1692
004890,2020-07-17,63000,65700,63000,65600,4503
004890,2020-07-20,66100,67200,65100,67000,13479
004890,2020-07-21,67400,67400,66200,67400,1284
004890,2020-07-22,65200,68000,63400,67400,2723
004890,2020-07-23,68000,68000,66800,67300,2381
004890,2020-07-24,65700,68300,65700,68300,13540
004890,2020-07-27,68100,69400,68100,69000,13738
004890,2020-07-28,69800,69800,69000,69500,3788
004890,2020-07-29,69800,69900,69000,69200,4777
004890,2020-07-30,69200,69700,69000,69200,2384
004890,2020-07-31,69200,69700,69000,69100,3708
004890,2020-08-03,69700,69700,68800,68800,1459
004890,2020-08-04,69000,69500,68900,69200,1228
004890,2020-08-05,67600,69800,67600,69100,2948
004890,2020-08-06,69100,69400,68600,69000,3930
004890,2020-08-07,69000,69300,68900,69000,4690
004890,2020-08-10,69500,69500,68800,69000,2253
004890,2020-08-11,68900,69200,68800,69000,7371
004890,2020-08-12,69000,69500,68800,68900,3426
004890,2020-08-13,68900,69800,68800,69100,9471
004890,2020-08-14,69600,69600,69000,69200,9192
004890,2020-08-18,69700,69700,68600,69100,3527
004890,2020-08-19,69100,69700,66500,69100,2598
004890,2020-08-20,69000,69000,67200,68800,6562
004890,2020-08-21,68800,69400,68500,69300,2083
004890,2020-08-24,69000,69400,68800,69300,999
004890,2020-08-25,69000,69500,68900,69500,3180
004890,2020-08-26,69500,70400,69000,69500,1308
004890,2020-08-27,69000,69300,69000,69200,851
004890,2020-08-28,69500,69700,69000,69500,723
004890,2020-08-31,69500,69500,69100,69500,305
004890,2020-09-01,69000,69500,69000,69400,976
004890,2020-09-02,69700,69900,69000,69900,1915
004890,2020-09-03,69500,70300,69400,69900,7319
004890,2020-09-04,70000,70500,69000,70400,991
004890,2020-09-07,70400,70500,69800,70000,4222
004890,2020-09-08,70400,70400,69900,70000,2774
004890,2020-09-09,69700,70000,69400,69900,4480
004890,2020-09-10,69600,69900,69300,69900,2770
004890,2020-09-11,70000,70000,69200,70000,2220
004890,2020-09-14,69100,70000,69100,70000,975
004890,2020-09-15,69900,69900,69400,69900,241
004890,2020-09-16,69700,69700,69400,69700,1948
004890,2020-09-17,69500,69800,69500,69700,1371
004890,2020-09-18,69500,69800,69500,69800,533
004890,2020-09-21,69800,69800,69200,69700,10833
004890,2020-09-22,69400,69500,69200,69400,6659
004890,2020-09-23,69300,69500,69200,69500,3293
004890,2020-09-24,69300,69500,68700,69100,2167
004890,2020-09-25,69000,69200,68600,68700,1029
004890,2020-09-28,68700,69500,68500,68700,2121
004890,2020-09-29,68700,69000,68600,69000,787
004890,2020-10-05,68900,69000,68800,69000,155
004890,2020-10-06,69100,69100,68700,68900,403
004890,2020-10-07,68700,68900,68700,68800,107
004890,2020-10-08,68700,68900,68400,68700,1991
004890,2020-10-12,68700,69000,68600,68800,191
004890,2020-10-13,69700,69700,68200,68700,1865
004890,2020-10-14,68500,68800,68200,68500,2295
004890,2020-10-15,69300,69300,68200,68500,2301
004890,2020-10-16,68400,68500,68100,68500,1463
004890,2020-10-19,68400,68900,68000,68500,9468
004890,2020-10-20,68400,69000,68300,68500,1839
004890,2020-10-21,68800,69000,68500,69000,1551
004890,2020-10-22,68300,69300,68300,68900,884
004890,2020-10-23,68500,68500,68300,68500,765
004890,2020-10-26,68800,68800,68100,68500,1913
004890,2020-10-27,68300,68500,68300,68400,470
004890,2020-10-28,68400,68700,68100,68400,2562
004890,2020-10-29,68000,69300,67900,68400,5433
004890,2020-10-30,69100,69100,68200,68600,383
004890,2020-11-02,68100,68500,68100,68500,388
004890,2020-11-03,68500,68600,68200,68500,1129
004890,2020-11-04,68600,68600,68300,68500,40
004890,2020-11-05,68500,68500,68300,68500,642
004890,2020-11-06,68500,68600,68100,68500,592
004890,2020-11-09,68500,68700,68300,68500,1291
004890,2020-11-10,68800,68800,68100,68600,2639
004890,2020-11-11,68600,68700,68400,68500,152
004890,2020-11-12,68700,68800,68400,68700,809
004890,2020-11-13,68700,69100,68600,69000,1607
004890,2020-11-16,69000,69300,68800,69100,703
004890,2020-11-17,69100,69100,68600,68700,743
004890,2020-11-18,68700,69200,68600,68600,550
004890,2020-11-19,69000,69000,68600,68700,316
