Symbol,Date,Open,High,Low,Close,Volume
036460,2020-06-26,26750,27150,26600,26650,148043
036460,2020-06-29,26300,26400,25900,25950,174943
036460,2020-06-30,26100,26500,26050,26200,200067
036460,2020-07-01,26250,26400,25900,26100,119673
036460,2020-07-02,26300,26350,26100,26200,91685
036460,2020-07-03,26250,26450,26150,26250,93509
036460,2020-07-06,26250,26700,26050,26600,118969
036460,2020-07-07,26750,27200,26250,26300,192405
036460,2020-07-08,26300,26550,26200,26300,107358
036460,2020-07-09,26550,26650,26300,26350,129657
036460,2020-07-10,26400,26400,25700,25750,221322
036460,2020-07-13,25850,26300,25800,26200,124325
036460,2020-07-14,26050,26250,25850,26050,112155
036460,2020-07-15,26650,26900,26100,26300,235892
036460,2020-07-16,26400,26650,26150,26150,178156
036460,2020-07-17,26150,26400,26000,26100,111034
036460,2020-07-20,26000,26100,25750,25950,166856
036460,2020-07-21,25950,25950,25750,25750,307909
036460,2020-07-22,25850,26200,25750,25800,317260
036460,2020-07-23,25850,25850,25500,25500,285375
036460,2020-07-24,25500,25550,25300,25500,160787
036460,2020-07-27,25500,25750,25450,25450,168654
036460,2020-07-28,25300,25550,25300,25300,217753
036460,2020-07-29,25250,25600,25150,25400,160501
036460,2020-07-30,25350,25550,25250,25300,162452
036460,2020-07-31,25300,25400,25100,25350,187439
036460,2020-08-03,25400,25400,25050,25050,128046
036460,2020-08-04,25100,25350,25000,25050,176478
036460,2020-08-05,25000,25100,24700,24750,236281
036460,2020-08-06,24900,25100,24800,24900,206781
036460,2020-08-07,24950,25150,24750,24800,182895
036460,2020-08-10,24650,24750,24450,24700,248213
036460,2020-08-11,24800,25700,24750,25700,480550
036460,2020-08-12,25700,26450,25350,26450,445907
036460,2020-08-13,26850,27100,26250,26600,438258
036460,2020-08-14,26650,27000,26250,26450,346018
036460,2020-08-18,25750,26150,24600,24800,530953
036460,2020-08-19,24650,25050,24650,24800,225129
036460,2020-08-20,25200,25250,23700,23700,422064
036460,2020-08-21,23700,24100,23650,23800,208747
036460,2020-08-24,23800,24150,23300,24150,200070
036460,2020-08-25,24250,24800,24000,24600,220431
036460,2020-08-26,24600,24650,24050,24400,184292
036460,2020-08-27,24150,24300,23600,23700,224628
036460,2020-08-28,23950,23950,23700,23850,173971
036460,2020-08-31,23800,24100,23550,23600,344511
036460,2020-09-01,23600,24250,23500,23950,233552
036460,2020-09-02,24150,24250,23850,24100,149845
036460,2020-09-03,24300,24350,23950,24150,175115
036460,2020-09-04,24000,24100,23500,23650,246268
036460,2020-09-07,23650,23850,23550,23700,145907
036460,2020-09-08,23950,24100,23700,23750,163480
036460,2020-09-09,23700,23800,23400,23400,216225
036460,2020-09-10,23500,23600,23300,23350,289705
036460,2020-09-11,23300,23400,23100,23200,163985
036460,2020-09-14,23250,23800,23250,23700,184397
036460,2020-09-15,23750,23950,23450,23950,223974
036460,2020-09-16,24000,25200,24000,25000,832021
036460,2020-09-17,25050,25950,25000,25050,789301
036460,2020-09-18,24900,25250,24550,24750,258589
036460,2020-09-21,24800,25100,24500,25000,277738
036460,2020-09-22,24750,24850,24050,24050,293497
036460,2020-09-23,24150,24500,23750,24450,181154
036460,2020-09-24,24300,24300,23700,23700,185689
036460,2020-09-25,23750,24100,23750,23800,99918
036460,2020-09-28,24000,24200,23750,24050,92330
036460,2020-09-29,24400,24900,24250,24650,219407
036460,2020-10-05,24950,25750,24750,25700,417112
036460,2020-10-06,25750,26050,25450,25550,250384
036460,2020-10-07,25300,25750,25200,25550,175639
036460,2020-10-08,25900,25900,25450,25600,224394
036460,2020-10-12,25700,25850,25050,25200,205342
036460,2020-10-13,25200,25650,24950,25600,207787
036460,2020-10-14,25550,25650,25050,25100,221909
036460,2020-10-15,25050,27200,25000,27000,1029107
036460,2020-10-16,27600,29950,27000,29400,3010505
036460,2020-10-19,29750,31500,29650,31450,2582882
036460,2020-10-20,31000,31000,29800,30000,1175583
036460,2020-10-21,30450,32450,30300,32450,1943334
036460,2020-10-22,32100,32700,31700,32250,845220
036460,2020-10-23,31900,32150,30700,31150,807443
036460,2020-10-26,30850,30900,29250,29350,932391
036460,2020-10-27,28950,29450,28200,29400,988099
036460,2020-10-28,28900,29450,28550,28900,514806
036460,2020-10-29,28150,28400,27900,28350,514021
036460,2020-10-30,28400,28450,27100,27250,505429
036460,2020-11-02,27350,28000,27250,27800,262004
036460,2020-11-03,27800,28700,27500,27700,497793
036460,2020-11-04,28050,28100,27150,27400,457093
036460,2020-11-05,27750,29450,27700,29450,1016864
036460,2020-11-06,29700,29700,28550,28800,561665
036460,2020-11-09,29200,29300,28700,29200,431691
036460,2020-11-10,29600,30800,29200,30800,912825
036460,2020-11-11,30950,31700,30350,30550,624384
036460,2020-11-12,30550,30550,29850,30100,517424
036460,2020-11-13,29750,29750,28900,29100,483219
036460,2020-11-16,29100,29700,28650,29250,352454
036460,2020-11-17,29350,29400,28800,29050,291610
036460,2020-11-18,28900,29200,28500,28900,333340
036460,2020-11-19,28700,28700,28300,28550,225502
036460,2020-11-19,28700,28700,28300,28550,227808
036460,2020-11-20,28300,29000,28300,29000,222332
036460,2020-11-23,29050,29250,28800,29150,151608
036460,2020-11-23,29050,29250,28800,29200,296472
